Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
Date,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16,07/27/16
Start Time,10:55:47,10:57:51,10:59:51,11:01:51,11:10:07,11:12:10,11:14:10,11:16:10,11:18:10,11:20:10,11:22:10,11:24:10,11:26:10,11:28:10,11:30:10,11:32:10,11:34:10,11:36:10,11:38:10,11:40:10,11:42:10,11:44:10,11:46:10,11:48:10,11:50:10,11:52:10,11:54:10,11:56:10,11:58:11,12:00:11,12:02:11,12:04:11,12:06:11,12:08:11,12:10:11,12:12:11,12:14:11,12:16:11,12:18:11,12:20:11,12:22:11,12:24:11,12:26:11,12:28:11,12:30:11,12:32:11,12:34:11,12:36:11,12:38:11,12:40:11,12:42:11,12:44:11,12:46:11,12:48:11,12:50:11,12:52:11,12:54:11,12:56:11,12:58:11,13:00:11,13:02:11,13:04:11,13:06:11,13:08:11,13:10:11,13:12:11,13:14:11,13:16:11,13:18:11,13:20:11,13:22:11,13:24:11,13:26:11,13:28:11,13:30:11,13:32:11,13:34:11,13:36:11,13:38:11,13:40:11,13:42:11,13:44:11,13:46:11,13:48:11,13:50:11,13:52:11,13:54:11,13:56:11,13:58:11,14:00:11,14:07:49,14:15:23,14:17:27,14:19:27,14:21:27,14:23:27,14:32:14,14:34:18,14:36:18,14:38:18,14:40:18,14:42:18,14:44:18,14:46:18,14:48:18,14:50:18,14:52:18,14:54:18,14:56:18,14:58:18,15:00:18,15:02:18,15:04:18,15:06:18,15:08:18,15:10:18,15:12:18,15:14:18,15:16:18,15:18:18,15:20:18,15:22:18
Diameter Midpoint
8.51,0,0,0,0,0,4.93754,0,0,0,0,0,0,0,0,0,0,4.46012,0,0,0,0,0,46.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52686,0,0,0,0,0,0,0,0,0,0,2.52686,0,0,0,24.2103,19247.7,542.196,5766.94,0,14.3352,34.5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454281,0,0,0,0,0,37.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69824,0,4.69824,4.69824,0,0,4.69824,0,14.549,18604,546.856,5196.09,0,0.454281,14.0947,6.17884,0,4.69824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47053,0,0,0,0,0,0,4.47053,0,0,12.1759,18441.5,499.094,1010.51,0,4.47053,8.94105,7.53221,0,0,0,4.47053,0,3.23489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7896,0,0,0,0,0,0,0,0,0,4.26556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26556,0,9.07951,4.26556,0,0,0,18.2412,16909.2,493.658,349.522,4.26556,0,9.07951,8.53113,0,0,0,0,0,1.17899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06623,4.06623,0,0,0,0,0,0,0,0,3.54347,0,0,0,0,20.3311,16170.5,432.219,203.961,8.13245,4.06623,17.8967,2.15457,0,0,4.06623,0,0,0,0,0,4.06623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89059,0,0,0,0,0,0,0,15.2798,15350,355.676,42.5641,3.89059,0,9.61027,1.82909,3.89059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71953,0,0,0,0,0,0,0,27.2305,0,3.71953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98963,14693.4,359.901,33.4757,1.19378,0,16.0719,0,3.71953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.9,0,0,0,0,3.55364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55364,3.55364,0,0,0,9.63182,14212,337.799,10.6609,2.4131,3.55364,26.2595,0,0,0,0,3.55364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11.3,0,0,0,0,0,0,3.40408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40408,0,0,0,0,3.40408,0,0,3.40408,0,14.6021,13744.1,283.224,13.6163,3.40408,0,4.71526,0,0,0,0,0,0,0,0,0,0,0,3.40408,0,0,0,0,0,0,0,0,0,0,0,0,0
 11.8,0,0,3.26228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26228,12808.5,300.586,3.26228,0,0,9.475,3.26228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12497,0,0,0,0,0,0,0,0,0,0,9.37492,12576.5,256.99,6.24995,0,0,6.24995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00223,11715.3,236.542,0,3.00111,0,9.00334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 13.1,0,0,0,0,0,0,0,0,0,2.88626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88626,0,0,0,11194.9,208.381,0,0,0,5.77253,0,0,2.88626,0,2.88626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76978,0,2.76978,0,2.76978,0,2.76978,0,0,0,0,0,0,13.7132,10843,229.945,2.76978,0,0,2.63403,2.76978,0,0,0,0,0,0,0,0,0,0,0,0,2.76978,0,0,0,0,0,0,0,0,0,0,0
 14.1,0,0,0,0,2.6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6539,0,10.7457,10474,183.864,5.3078,0,2.6539,6.2515,0,2.6539,0,0,2.6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14.6,0,0,0,0,0,0,0,0,0,0,0,1.6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54483,9562.04,148.728,0,0,0,6.85431,2.54483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 15.1,0,0,0,0,0,0,0,0,0,0,0,0.841068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89712,9205.98,143.786,0,2.44856,0,4.89712,0,0,0,0,0,0,0,0,0,0,2.44856,0,0,0,0,2.44856,0,0,0,0,0,0,0,0,0
 15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36014,0,0,4.72027,8821.49,160.549,0,0,0,8.67781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54914,8407.72,165.289,0,0,2.27457,7.5588,0,0,0,0,1.52372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27457
 16.8,0,2.19192,0,0,0,2.19192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19192,2.19192,2.18033,0,0,0,0,0,0,0,0,0,2.19192,8152.91,129.914,0,0,0,6.57576,0,0,0,0,0.723566,0,0,0,0,0,0,0,0,4.38384,0,0,0,0,0,0,0,0,0,0,0
 17.5,0,0,0,0,0,0.661136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111869,0,0,2.11506,0,0,0,0,0,2.11506,2.11506,7801.55,142.835,2.11506,0,4.23012,11.2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18.1,0,0,0,0,0,2.67468,0,0,2.04074,0,0,0,0,0,0,0,0,0,0,0,0,2.04074,0,0,2.04074,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04074,0,0,0,0,0,2.04074,0,0,0,2.04074,0,0,0,2.04074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04074,0,0,0,0,0,0,0,0,0,0,0,0,1.27185,0,0,0,0,0,0,0,2.04074,7495.99,137.217,0,0,0,2.67468,0,0,2.04074,0,2.04074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04074,0,0,2.04074,0
 18.8,0,0,0,0,0,0.742794,1.97146,0,0,0,0,0,0,0,0,0,0,0,0,1.97146,1.97146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97146,0,0,0,0,0,0,0,0,0,1.97146,0,0,0,0,0,0.742794,0,0,0,0,0,0,0,1.97146,6946.08,100.332,0,0,0,2.71426,0,0,0,0,0,0,0,3.94293,0,0,0,0,0,0,0,0,0,0,1.97146,0,0,0,0,1.97146,0
 19.5,1.90442,0,0,1.90442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90442,0,0,0,0,0,0,0,1.90442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90442,1.90442,0,0,0,0,0,0,0,1.90442,0,1.90442,0,0,0.422009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90442,0,0,0,0,0,0,0,1.90442,6668.6,117.499,1.90442,0,1.90442,3.80883,0,0,0,1.90442,0,0,0,0,0,1.90442,0,0,1.90442,0,0,0,0,0,0,0,0,0,0.422009,0,0
 20.2,0,3.67923,1.83962,0,0,0.93577,1.83962,1.83962,0,0,0,0,0,0,1.83962,0,0,0,0,0,0,1.83962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27158,0,0,4.615,0,1.83962,1.83962,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83962,0,0,0,0,0,1.83962,3.67923,6186.05,108.027,0,0,0,4.615,1.83962,0,0,0,0.93577,0,0,0,0,1.83962,0,0,0,0,1.83962,0,0,0,0,0,1.83962,0,1.43197,0,0
 20.9,0,1.77706,3.55411,1.77706,0,2.65017,1.39897,0,0,1.77706,0,0,0,0,0,0,0,0,0,1.39897,1.39897,0,0,1.77706,0,1.77706,0,0,0,0,1.77706,0,0,0,0,0,0,0,0,0,0,0,1.77706,0,0,0,0,0,1.77706,1.77706,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55411,0,0,0.873109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77706,6026.28,77.6065,0,0,0,0.873109,0,1.77706,0,0,0.873109,0,0,1.77706,0,0,1.77706,0,1.77706,0,0,0,0,0,0,0,0,0,0,0,0
 21.7,0,0,0,0,3.43722,1.71861,0.365652,1.71861,0,1.81644,0,0,1.71861,0,1.71861,1.71861,0,0,0,0.365652,0.463484,0,0,0,3.43722,0,0,0,0,0,0,0,0,0,0,0,1.71861,0,0,0,0,0,1.71861,0,0,0,1.71861,5.15583,0,3.43722,0,0,0,0,0.0978315,0,0,0,0,1.71861,1.71861,0,0,0,0,0,1.71861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59304,5813.65,78.5953,0,0,1.71861,5.25366,0,0,0,3.43722,0,0,0,0,1.71861,0,0,0,0,1.71861,0,0,0,1.71861,0,0,0,0,3.43722,0,0
 22.5,1.66388,0,1.66388,0,0,0,0,1.66388,0,1.56916,0,3.32775,0,1.66388,0,0,0,0,0,0,2.09721,0,0,3.32775,3.32775,0,3.32775,0,3.32775,0,1.66388,0,1.66388,0,0,0,0,0,0,0,0,0,1.66388,0,0,0,1.66388,1.66388,0,0,0,1.66388,0,0,3.23304,0.528049,0,0,0,0.528049,0,0.528049,1.66388,1.66388,0,0,3.32775,0,0,0,0,0,0,0,0,0,2.19193,0,0,0,0,0,0,1.66388,0,1.66388,0,0,0,0,3.32775,5443.31,84.0202,0,0,0,6.56079,0,0,0,0,1.66388,0,3.32775,0,0,0,0,0,0,0,0,0,0.528049,1.66388,0,0,1.66388,0,0,0,0
