Sample File,C:\Users\Marduk\Documents\SMPS_data\r20160727_SMPS.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
8.51,0,0,0,0,0,316.003,0,0,0,0,0,0,0,0,0,0,285.448,0,0,0,0,0,3005.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.719,0,0,0,0,0,0,0,0,0,0,161.719,0,0,0,1549.46,1.23185e+006,34700.6,369084,0,917.453,2212.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.074,0,0,0,0,0,2405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.687,0,300.687,300.687,0,0,300.687,0,931.136,1.19066e+006,34998.8,332550,0,29.074,902.062,395.446,0,300.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.114,0,0,0,0,0,0,286.114,0,0,779.26,1.18026e+006,31942,64672.8,0,286.114,572.227,482.061,0,0,0,286.114,0,207.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.54,0,0,0,0,0,0,0,0,0,272.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.996,0,581.088,272.996,0,0,0,1167.44,1.08219e+006,31594.1,22369.4,272.996,0,581.088,545.992,0,0,0,0,0,75.4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.238,260.238,0,0,0,0,0,0,0,0,226.782,0,0,0,0,1301.19,1.03491e+006,27662,13053.5,520.477,260.238,1145.39,137.892,0,0,260.238,0,0,0,0,0,260.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.998,0,0,0,0,0,0,0,977.91,982397,22763.3,2724.1,248.998,0,615.057,117.062,248.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.05,0,0,0,0,0,0,0,1742.75,0,238.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.336,940375,23033.7,2142.45,76.402,0,1028.6,0,238.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10.9,0,0,0,0,227.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.433,227.433,0,0,0,616.437,909566,21619.2,682.3,154.439,227.433,1680.61,0,0,0,0,227.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11.3,0,0,0,0,0,0,217.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.861,0,0,0,0,217.861,0,0,217.861,0,934.534,879623,18126.3,871.443,217.861,0,301.777,0,0,0,0,0,0,0,0,0,0,0,217.861,0,0,0,0,0,0,0,0,0,0,0,0,0
 11.8,0,0,208.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.786,819743,19237.5,208.786,0,0,606.4,208.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.998,0,0,0,0,0,0,0,0,0,0,599.995,804893,16447.3,399.997,0,0,399.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.142,749780,15138.7,0,192.071,0,576.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 13.1,0,0,0,0,0,0,0,0,0,184.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.721,0,0,0,716471,13336.4,0,0,0,369.442,0,0,184.721,0,184.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.266,0,177.266,0,177.266,0,177.266,0,0,0,0,0,0,877.642,693950,14716.5,177.266,0,0,168.578,177.266,0,0,0,0,0,0,0,0,0,0,0,0,177.266,0,0,0,0,0,0,0,0,0,0,0
 14.1,0,0,0,0,169.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.849,0,687.722,670337,11767.3,339.699,0,169.849,400.096,0,169.849,0,0,169.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14.6,0,0,0,0,0,0,0,0,0,0,0,106.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.869,611970,9518.58,0,0,0,438.676,162.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 15.1,0,0,0,0,0,0,0,0,0,0,0,53.8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.416,589183,9202.32,0,156.708,0,313.416,0,0,0,0,0,0,0,0,0,0,156.708,0,0,0,0,156.708,0,0,0,0,0,0,0,0,0
 15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.049,0,0,302.097,564575,10275.1,0,0,0,555.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.145,538094,10578.5,0,0,145.572,483.763,0,0,0,0,97.5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.572
 16.8,0,140.283,0,0,0,140.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.283,140.283,139.541,0,0,0,0,0,0,0,0,0,140.283,521786,8314.47,0,0,0,420.848,0,0,0,0,46.3082,0,0,0,0,0,0,0,0,280.566,0,0,0,0,0,0,0,0,0,0,0
 17.5,0,0,0,0,0,42.3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71596,0,0,135.364,0,0,0,0,0,135.364,135.364,499299,9141.44,135.364,0,270.727,719.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18.1,0,0,0,0,0,171.18,0,0,130.607,0,0,0,0,0,0,0,0,0,0,0,0,130.607,0,0,130.607,0,0,0,0,0,0,0,0,0,0,0,0,0,130.607,0,0,0,0,0,130.607,0,0,0,130.607,0,0,0,130.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.607,0,0,0,0,0,0,0,0,0,0,0,0,81.3981,0,0,0,0,0,0,0,130.607,479743,8781.87,0,0,0,171.18,0,0,130.607,0,130.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.607,0,0,130.607,0
 18.8,0,0,0,0,0,47.5388,126.174,0,0,0,0,0,0,0,0,0,0,0,0,126.174,126.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.174,0,0,0,0,0,0,0,0,0,126.174,0,0,0,0,0,47.5388,0,0,0,0,0,0,0,126.174,444549,6421.27,0,0,0,173.713,0,0,0,0,0,0,0,252.348,0,0,0,0,0,0,0,0,0,0,126.174,0,0,0,0,126.174,0
 19.5,121.883,0,0,121.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.883,0,0,0,0,0,0,0,121.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.883,121.883,0,0,0,0,0,0,0,121.883,0,121.883,0,0,27.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.883,0,0,0,0,0,0,0,121.883,426791,7519.91,121.883,0,121.883,243.765,0,0,0,121.883,0,0,0,0,0,121.883,0,0,121.883,0,0,0,0,0,0,0,0,0,27.0086,0,0
 20.2,0,235.471,117.735,0,0,59.8893,117.735,117.735,0,0,0,0,0,0,117.735,0,0,0,0,0,0,117.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.381,0,0,295.36,0,117.735,117.735,0,0,0,0,0,0,0,0,0,0,0,0,0,117.735,0,0,0,0,0,117.735,235.471,395907,6913.71,0,0,0,295.36,117.735,0,0,0,59.8893,0,0,0,0,117.735,0,0,0,0,117.735,0,0,0,0,0,117.735,0,91.6458,0,0
 20.9,0,113.732,227.463,113.732,0,169.611,89.5341,0,0,113.732,0,0,0,0,0,0,0,0,0,89.5341,89.5341,0,0,113.732,0,113.732,0,0,0,0,113.732,0,0,0,0,0,0,0,0,0,0,0,113.732,0,0,0,0,0,113.732,113.732,0,0,0,0,0,0,0,0,0,0,0,0,0,227.463,0,0,55.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.732,385682,4966.82,0,0,0,55.879,0,113.732,0,0,55.879,0,0,113.732,0,0,113.732,0,113.732,0,0,0,0,0,0,0,0,0,0,0,0
 21.7,0,0,0,0,219.982,109.991,23.4017,109.991,0,116.252,0,0,109.991,0,109.991,109.991,0,0,0,23.4017,29.663,0,0,0,219.982,0,0,0,0,0,0,0,0,0,0,0,109.991,0,0,0,0,0,109.991,0,0,0,109.991,329.973,0,219.982,0,0,0,0,6.26121,0,0,0,0,109.991,109.991,0,0,0,0,0,109.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.955,372074,5030.1,0,0,109.991,336.234,0,0,0,219.982,0,0,0,0,109.991,0,0,0,0,109.991,0,0,0,109.991,0,0,0,0,219.982,0,0
 22.5,106.488,0,106.488,0,0,0,0,106.488,0,100.426,0,212.976,0,106.488,0,0,0,0,0,0,134.221,0,0,212.976,212.976,0,212.976,0,212.976,0,106.488,0,106.488,0,0,0,0,0,0,0,0,0,106.488,0,0,0,106.488,106.488,0,0,0,106.488,0,0,206.914,33.7951,0,0,0,33.7951,0,33.7951,106.488,106.488,0,0,212.976,0,0,0,0,0,0,0,0,0,140.283,0,0,0,0,0,0,106.488,0,106.488,0,0,0,0,212.976,348372,5377.29,0,0,0,419.89,0,0,0,0,106.488,0,212.976,0,0,0,0,0,0,0,0,0,33.7951,106.488,0,0,106.488,0,0,0,0
 23.3,103.095,0,0,103.095,0,264.765,0,0,0,206.19,103.095,0,0,103.095,0,0,0,0,0,0,70.3767,0,0,206.19,0,103.095,0,0,0,103.095,103.095,103.095,0,0,0,103.095,0,0,103.095,0,0,58.5744,0,103.095,0,0,103.095,0,0,0,0,0,309.285,0,0,276.567,0,0,0,70.3767,0,70.3767,0,0,0,0,412.38,0,0,0,0,0,0,0,0,103.095,70.3767,0,0,0,0,0,0,0,0,0,103.095,0,0,0,161.67,340124,5276.84,0,0,0,103.095,0,0,0,0,0,0,0,103.095,0,0,0,0,0,0,0,103.095,70.3767,0,161.67,103.095,0,103.095,103.095,0,0
 24.1,0,0,198.833,179.836,0,142.349,80.4197,0,0,279.253,0,99.4167,0,198.833,0,0,99.4167,0,0,99.4167,0,0,99.4167,80.4197,0,80.4197,0,0,0,0,0,0,99.4167,99.4167,0,0,0,198.833,0,99.4167,99.4167,42.9322,198.833,99.4167,0,99.4167,0,0,0,0,0,0,0,0,198.833,0,0,0,99.4167,0,0,0,99.4167,0,0,99.4167,497.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.765,328085,4308.22,0,0,0,397.667,0,0,0,0,0,0,0,0,0,99.4167,0,0,0,0,99.4167,99.4167,0,99.4167,42.9322,0,179.836,99.4167,0,0,0
 25.0,96.5451,0,482.725,211.538,96.5451,96.5451,18.4483,96.5451,0,114.993,96.5451,0,96.5451,0,96.5451,0,0,0,0,193.09,196.875,289.635,193.09,114.993,193.09,211.538,3.78531,100.33,193.09,3.78531,96.5451,100.33,0,389.966,0,0,0,0,0,96.5451,0,0,3.78531,100.33,193.09,96.5451,0,0,0,0,96.5451,96.5451,0,0,0,96.5451,0,96.5451,0,193.09,96.5451,0,0,0,193.09,0,486.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5451,312778,5290.97,96.5451,0,0,193.09,0,96.5451,0,0,0,0,0,0,96.5451,0,0,193.09,96.5451,0,0,0,0,193.09,96.5451,0,114.993,0,0,0,0
 25.9,93.8344,187.669,0,93.8344,0,187.669,0,187.669,93.8344,187.669,0,0,0,118.1,0,0,0,93.8344,0,93.8344,183.99,187.669,211.934,93.8344,24.2652,375.338,183.99,90.1554,93.8344,90.1554,187.669,277.824,93.8344,90.1554,93.8344,93.8344,93.8344,0,118.1,0,0,0,90.1554,302.089,0,0,93.8344,281.503,24.2652,93.8344,281.503,24.2652,0,187.669,24.2652,0,0,187.669,93.8344,0,0,0,375.338,0,187.669,0,1122.33,0,0,0,0,0,0,0,0,0,0,93.8344,0,0,93.8344,0,93.8344,0,0,0,0,0,0,0,0,278186,4696.68,0,0,0,0,93.8344,0,93.8344,0,0,0,0,93.8344,0,0,0,0,0,93.8344,93.8344,93.8344,0,0,93.8344,0,0,0,93.8344,0,0
